Sítio,Coleta,Setor,Nível,Técnica de transformação,Matériaprima,Classe artefatual,Estado de preservação,Tipo de córtex,Tipo de lascas,Talão,Preparação,Canto ventral,Forma do bulbo,Número de cicatrizes,Direção das cicatrizes,Perfil,Tipo de núcleo,Tipo de plataforma de percussão,Tipo de instrumento,Base de modificação primária,Tipo de modificação,Extensão,Posição,Morfologia,Delineamento,Ângulo,Localização,Repartição,Padrão de ocorrência,Marcas de uso,Direção microlascamentos
SCTA19,Quadrícula 5,Setor 1,6 (50 - 60),Indeterminada,Silexito,Lasca,Fragmentado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,
SCTA19,Quadrícula 5,Setor 1,6 (50 - 60),Unipolar,Silexito,Lâmina,Completo,Plaqueta,Lasca de debitagem,Liso,Sem preparação,Sem lábio,Pronunciado,1,Paralela,,,,,,,,,,,,,,,,
SCTA19,Quadrícula 5,Setor 1,6 (50 - 60),Unipolar,Silexito,Lasca,Completo,Inexistente,Lasca de retoque,,,,,,,,,,,,,,,,,,,,,,
SCTA19,Quadrícula 5,Setor 1,6 (50 - 60),Unipolar,Silexito,Lasca,Completo,Inexistente,Lasca de retoque,,,,,,,,,,,,,,,,,,,,,,
SCTA19,Quadrícula 5,Setor 1,6 (50 - 60),Unipolar,Silexito,Lasca,Completo,Inexistente,Lasca de formatação,Facetado,Sem preparação,Com lábio,Difuso,2,Paralela,,,,,,,,,,,,,,,,
SCTA19,Quadrícula 5,Setor 1,6 (50 - 60),Unipolar,Silexito,Instrumento,Fragmentado,Inexistente,,,,,,,,,,,Bifacial,Indeterminado,Retoque,Marginal irregular,Bifacial,Subparalela,Retilíneo,Rasante (0 - 20),Todo o contorno bifacial,Total,Contínuo,,
SCTA19,Quadrícula 5,Setor 1,6 (50 - 60),Unipolar,Silexito,Instrumento,Fragmentado,Inexistente,,,,,,,,,,,Bifacial,Indeterminado,Retoque,Marginal regular,Bifacial,Subparalela,Retilíneo,Rasante (0 - 20),Todo o contorno bifacial,Total,Contínuo,,
SCTA19,Quadrícula 5,Setor 1,7 (60 - 70),Unipolar,Silexito,Lasca,Completo,Inexistente,Lasca de debitagem,Liso,Sem preparação,Sem lábio,Pronunciado,4 ou +,Ortogonal,,,,,,,,,,,,,,,,
SCTA19,Quadrícula 5,Setor 1,7 (60 - 70),Unipolar,Silexito,Lasca,Completo,Inexistente,Lasca de formatação,Linear,Com preparação,Sem lábio,Pronunciado,3,Paralela,,,,,,,,,,,,,,,,
SCTA19,Quadrícula 5,Setor 1,7 (60 - 70),Unipolar,Silexito,Lasca,Completo,Inexistente,Lasca de formatação,Liso,Sem preparação,Sem lábio,Pronunciado,4 ou +,Ortogonal,,,,,,,,,,,,,,,,
SCTA19,Quadrícula 5,Setor 1,7 (60 - 70),Unipolar,Silexito,Lasca,Completo,Inexistente,Lasca de formatação,Liso,Sem preparação,Sem lábio,Difuso,2,Ortogonal,,,,,,,,,,,,,,,,
SCTA19,Quadrícula 5,Setor 1,7 (60 - 70),Unipolar,Silexito,Lasca,Completo,Inexistente,Lasca de formatação,Facetado,Sem preparação,Sem lábio,Difuso,3,Ortogonal,,,,,,,,,,,,,,,,
SCTA19,Quadrícula 5,Setor 1,7 (60 - 70),Unipolar,Silexito,Lasca,Completo,Inexistente,Lasca de formatação,Facetado,Sem preparação,Sem lábio,Pronunciado,2,Paralela,,,,,,,,,,,,,,,,
SCTA19,Quadrícula 5,Setor 1,7 (60 - 70),Unipolar,Silexito,Lasca,Fragmentado,Inexistente,Lasca de debitagem,Liso,Sem preparação,Sem lábio,Pronunciado,Indeterminado,Sem informação,,,,,,,,,,,,,,,,
SCTA19,Quadrícula 5,Setor 1,7 (60 - 70),Indeterminada,Silexito,Lasca,Fragmentado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,
SCTA19,Quadrícula 5,Setor 1,7 (60 - 70),Indeterminada,Silexito,Lasca,Fragmentado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,
SCTA19,Quadrícula 5,Setor 1,7 (60 - 70),Indeterminada,Basalto,Detrito,Indeterminada,Inexistente,,,,,,,,,,,,,,,,,,,,,,,
SCTA19,Quadrícula 5,Setor 1,7 (60 - 70),Unipolar,Silexito,Núcleo,Fragmentado,Plaqueta,,,,,,,,,Núcleo unipolar com um plano de percussão definido,Cortical,,,,,,,,,,,,,
SCTA19,Quadrícula 5,Setor 1,8 (70 - 80),Indeterminada,Silexito,Detrito,Indeterminada,Plaqueta,,,,,,,,,,,,,,,,,,,,,,,
SCTA19,Quadrícula 5,Setor 1,8 (70 - 80),Unipolar,Silexito,Lasca,Completo,Inexistente,Lasca de retoque,,,,,,,,,,,,,,,,,,,,,,
SCTA19,Quadrícula 5,Setor 1,8 (70 - 80),Unipolar,Silexito,Lasca,Completo,Inexistente,Lasca de retoque,,,,,,,,,,,,,,,,,,,,,,
SCTA19,Quadrícula 5,Setor 2,5 (40 - 50),Indeterminada,Silexito,Detrito,Indeterminada,Inexistente,,,,,,,,,,,,,,,,,,,,,,,
SCTA19,Quadrícula 5,Setor 2,5 (40 - 50),Indeterminada,Silexito,Detrito,Indeterminada,Inexistente,,,,,,,,,,,,,,,,,,,,,,,
SCTA19,Quadrícula 5,Setor 2,5 (40 - 50),Indeterminada,Silexito,Detrito,Indeterminada,Inexistente,,,,,,,,,,,,,,,,,,,,,,,
SCTA19,Quadrícula 5,Setor 2,5 (40 - 50),Indeterminada,Silexito,Detrito,Indeterminada,Inexistente,,,,,,,,,,,,,,,,,,,,,,,
SCTA19,Quadrícula 5,Setor 2,5 (40 - 50),Unipolar,Silexito,Lasca,Completo,Inexistente,Lasca de debitagem,Liso,Sem preparação,Sem lábio,Pronunciado,2,Paralela,,,,,,,,,,,,,,,,
SCTA19,Quadrícula 5,Setor 2,5 (40 - 50),Sem transformação,Basalto,Bruto,Indeterminada,Plaqueta,,,,,,,,,,,,,,,,,,,,,,,
SCTA19,Quadrícula 5,Setor 2,5 (40 - 50),Indeterminada,Basalto,Detrito,Indeterminada,Indeterminado,,,,,,,,,,,,,,,,,,,,,,,
SCTA19,Quadrícula 5,Setor 2,5 (40 - 50),Indeterminada,Basalto,Detrito,Indeterminada,Indeterminado,,,,,,,,,,,,,,,,,,,,,,,
SCTA19,Quadrícula 5,Setor 2,6 (50 - 60),Indeterminada,Silexito,Detrito,Indeterminada,Inexistente,,,,,,,,,,,,,,,,,,,,,,,
SCTA19,Quadrícula 5,Setor 2,6 (50 - 60),Indeterminada,Silexito,Detrito,Indeterminada,Inexistente,,,,,,,,,,,,,,,,,,,,,,,
SCTA19,Quadrícula 5,Setor 2,6 (50 - 60),Indeterminada,Silexito,Detrito,Indeterminada,Inexistente,,,,,,,,,,,,,,,,,,,,,,,
SCTA19,Quadrícula 5,Setor 2,6 (50 - 60),Indeterminada,Silexito,Detrito,Indeterminada,Inexistente,,,,,,,,,,,,,,,,,,,,,,,
SCTA19,Quadrícula 5,Setor 2,6 (50 - 60),Indeterminada,Silexito,Lasca,Fragmentado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,
SCTA19,Quadrícula 5,Setor 2,6 (50 - 60),Indeterminada,Silexito,Detrito,Indeterminada,Inexistente,,,,,,,,,,,,,,,,,,,,,,,
SCTA19,Quadrícula 5,Setor 2,7 (60 - 70),Indeterminada,Silexito,Lasca,Fragmentado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,
SCTA19,Quadrícula 5,Setor 2,7 (60 - 70),Indeterminada,Silexito,Lasca,Fragmentado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,
SCTA19,Quadrícula 5,Setor 2,7 (60 - 70),Indeterminada,Silexito,Lasca,Fragmentado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,
SCTA19,Quadrícula 5,Setor 2,7 (60 - 70),Indeterminada,Silexito,Detrito,Indeterminada,Inexistente,,,,,,,,,,,,,,,,,,,,,,,
SCTA19,Quadrícula 5,Setor 2,8 (70 - 80),Unipolar,Silexito,Lasca,Completo,Inexistente,Lasca de formatação,Linear,Sem preparação,Sem lábio,Pronunciado,2,Paralela,,,,,,,,,,,,,,,,
SCTA19,Quadrícula 5,Setor 3,5 (40 - 50),Indeterminada,Silexito,Lasca,Fragmentado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,
SCTA19,Quadrícula 5,Setor 3,5 (40 - 50),Unipolar,Silexito,Lasca,Completo,Inexistente,Lasca de formatação,Linear,Sem preparação,Sem lábio,Difuso,1,Uma cicatriz,,,,,,,,,,,,,,,,
SCTA19,Quadrícula 5,Setor 3,6 (50 - 60),Indeterminada,Indeterminada,Lasca,Fragmentado,Indeterminado,,,,,,,,,,,,,,,,,,,,,,,
SCTA19,Quadrícula 5,Setor 3,6 (50 - 60),Unipolar,Silexito,Lasca,Completo,Inexistente,Lasca de formatação,Liso,Com preparação,Com lábio,Difuso,2,Paralela,,,,,,,,,,,,,,,,
SCTA19,Quadrícula 5,Setor 3,9 (80 - 90),Unipolar,Silexito,Lasca,Completo,Inexistente,Lasca de formatação,Facetado,Sem preparação,Sem lábio,Pronunciado,1,Paralela,,,,,,,,,,,,,,,,
SCTA19,Quadrícula 5,Setor 3,9 (80 - 90),Indeterminada,Silexito,Detrito,Indeterminada,Inexistente,,,,,,,,,,,,,,,,,,,,,,,
SCTA19,Quadrícula 5,Setor 3,9 (80 - 90),Indeterminada,Silexito,Lasca,Fragmentado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,
SCTA19,Quadrícula 5,Setor 3,9 (80 - 90),Unipolar,Silexito,Instrumento,Completo,Inexistente,,,,,,,,,,,Unifacial,Lasca unipolar,Retoque,Invasor regular,Direto,Subparalela,46.4 Com reentrância,Quase rasante (Quadrícula 30 - 50),Lateral,Total,Contínuo,,
